Unnamed: 0,EJEMPLAR,Título,Autor,Editorial,Colección,Año,CATEGORÍA,EDAD (literatura),CDU
2342,1,Revolución de Mayo,"Pigna, Felipe",Planeta,La historieta argentina por Felipe Pigna,1926,,,
4963,1,Revueltas agrarias Pampeanas,"Troncoso, Oscar",Centro editor de América Latina,La vida de nuestro Pueblo - 26,1982,,,
222,2,Rey secreto,"De Santi, Pablo",Colihue,Los libros de Boris,2013,,,
5671,1,Reyes y pájaros,"Bodoc, Liliana",Norma,Torre de papel - Amarilla,2007,Lit. Infantil (Amarillo),,
4537,1,Rhadopis,"Mahfuz, Naguib",Altaya,Novela Histórica - 29,1926,,,
2324,1,Ricardo E. Molinari,"Pousa, Narciso",Culturales Argentinas,Argentinos en las letras,1926,,,
2812,1,Rick & Morty. Vol 01,"Gorman, Zac",OVNI Press,,1926,,,
4506,1,Rikki-tikki-tavi y otros relatos,"Kipling, Rudyard",Aguilar,Relato Corto,1926,,,
1935,1,Rimas,"Bécquer, Gustavo Adolfo",Hyspamerica,Historia Universal de la Literatura - 99,1926,,,
3495,1,Rimas y leyendas,"Bécquer, Gustavo Adolfo",Siete días,Los mejores libros de la literatura española - 21,1926,,,
3496,2,"Rimas y leyendas : cartas, ensayos y narraciones","Bécquer, Gustavo Adolfo",Colihue,LyC,1926,,,
2567,1,Rimas; Leyendas; Cartas desde mi celda,"Bécquer, Gustavo Adolfo",Planeta,Biblioteca La Nación,1926,,,
3681,1,Rinconete y Cortadillo,Cervantes,Huemul,Clásicos Huemul,1926,,,
1373,1,Rinconete y Cortadillo y La ilustre fregones,"Cervantes Saavedra, Miguel de",Ebro,Biblioteca clásica Ebro - Clásicos españoles,1926,,,
1907,1,Ripey en peligro,"Highsmith, Patricia",RBA,Narrativa Actual -14,1926,,,
2112,1,Ripios y adivinanzas del mar,"Paso, Fernando del",Fondo de cultura económica,A la orilla del viento,1926,,,
4969,1,Rituales y ceremonias,"Troncoso, Oscar",Centro editor de América Latina,La vida de nuestro Pueblo - 32,1981,,,
5374,1,Riusplay y el hechizo de la luna llena,Riusplay,Altea,,2021,Lit. Infantil (amarillo),,
5518,1,Rivadavia y sus gestiones diplomaticas con España (1815-1820),"Belgrano, Mario",Librería A. García Santos,,1934,Historia Argentina,,
1305,1,Riverita,"Palacio Valdes, Armando",Espasa-Calpe,Colección Austral,1926,,,
4650,1,Roberto Arlt el torturado,"Larra, Raúl",Ameghino,,1926,,,
3244,1,Roberto J. Payró,"Wéyland, W. G.",Culturales Argentinas,Biblioteca del Sesquicentenario,1926,,,
2463,1,Roberto J. Payró. Antología escolar,"Donghi de Halperín, Renata",Libreria del colegio,Escritores nuestros II,1926,,,
777,3,Robin Hood,Anónimo,Anteojito,Biblioteca de oro del estudiante - 25,1926,,,
3916,1,Robo para la corona. Los frutos prohibidos del árbol de la corrupción,"Verbitsky, Horacio",Planeta,,1926,,,
2778,1,Rocas y minerales,-,National Geographic,Los exploradores de National Geographic,1926,,,
1483,1,Romancero : español y morisco,-,Glem,Colección boreal,1926,,,
3770,1,Romancero gitano  : (1924-1927),"García Lorca, Federico",Moderna,-,1926,,,
5024,1,Romances viejos y romances nuevos (Españoles e Hispanoamericanos),Antología,Colihue,Leer y crear,1985,Lit. Española,,
3284,1,Romances viejos y Romances nuevos. Españoles e Hispanoamericanos,Antología,Colihue,Colección Literaria,1926,,,
2450,1,"Romances, poesías y leyendas","[Saavedra, Ángel de]",[Molino],-,1926,,,
3603,3,Romeo y Julieta,"Shakespeare, William",Tor,,1926,,,
1018,1,Rommel,"Young, Desmond",Bruguera,Libro amigo,1926,,,
2475,2,Rompecabezas,"Santis, Pablo de & Cachimba, Max",Colihue,Freakciones - Narrativa dibujada,1926,,,
5659,1,Ronda de poesía: antología poética para niños de autores latinoamericanos,Antología,Hola Chicos,Lectores apasionados,2013,Lit. Infantil (Negro),,
2151,1,"Ronrón, el gato","Rey, Eva",Sigmar,Leo con figuras,1926,,,
1986,1,Rosa candida,Audur Ava Ólafsdóttir,Prisa,Puntos de lectura,1926,,,
2343,1,Rosas,"Pigna, Felipe",Planeta,La historieta argentina por Felipe Pigna,1926,,,
5511,1,Rosas y su época. Vol. VII,"Levene, Ricardo",El Ateneo,Historia de la Nación Argentina. Segunda Sección,1951,Historia Argentina,,
986,2,Rosas y su tiempo,"Ramos Mejía, José María",Jackson,Grandes escritores Argentinos - 6,1926,,,
828,1,Rosas y sus Opositores I,"Rivera Indarte, José",Jackson,Grandes escritores Argentinos - 23,1926,,,
984,1,Rosas y sus Opositores II,"Rivera Indarte, José",Jackson,Grandes escritores Argentinos - 24,1926,,,
824,1,Rosas y sus tiempos,"Ramos Mejía, José María",Jackson,Grandes escritores Argentinos - 7,1926,,,
5520,1,"Rosas, visto por sus contemporáneos","Busaniche, José Luis",EUdeBA,,1976,Historia Argentina,,
4157,8,Rosaura a las diez,"Denevi, Marco",Guillermo Kraft,,1926,,,
2361,1,"Rosinha, mi canoa : novela en compás de remo","Vasconcelos, José Mauro de",El Ateneo,-,1926,,,
4904,1,Rubaiyat,"Khayyam, Omar",Centro editor de América Latina,Biblioteca Básica Universal,1926,,,
3618,1,Ruinas,"Aldiss, Brian",Edhasa,,1926,,,
1378,1,Ruiz de Alarcón : teatro,"Ruiz de Alarcón, Juan",Espasa-Calpe,Clásicos castellanos,1926,,,
817,1,Rumbos de una Nueva Nación,Moreno Mariano,Jackson,Grandes escritores Argentinos - 2,1926,,,
4275,2,Runa,"Fogwill, Rodolfo Enrique",Interzona,,1926,,,
3151,1,Ruperto de terror : la gran aventura,"Berocay, Roy",Alfaguara,Morada,1926,,,
84,1,Ruperto de terror: la gran aventura,"Berocay, Roy",Alfaguara,Morada,2007,,,
85,2,Ruperto detective,"Berocay, Roy",Alfaguara,Morada,2005,,,
3150,1,Ruperto y los extraterrestres,"Berocay, Roy",Alfaguara,Morada,1926,,,
4624,1,"Rusia, mi padre y yo (veinte cartas a un amigo)","Stalin, Svetlana",Planeta,,1926,,,
1836,1,Rutinero,"Madrigal, Níger",Fondo de cultura económica,-,1926,,,
4626,1,"Saavedra, su vida narrada a la juventud","Gonzalez Arrili, B. ",La Obra,,1926,,,
4019,1,Saga de los confines: Los días de la sombra 2,"Bodoc, Liliana",Suma de letras,,1926,,,
4020,1,Saga de los confines: Los días del fuego 3,"Bodoc, Liliana",Suma de letras,,1926,,,
4018,1,Saga de los confines: Los días del venado 1,"Bodoc, Liliana",Suma de letras,,1926,,,
136,1,Saguairú,"Braz, Julio Emilio",FCE,A la orilla del viento,1996,,,
1676,1,"Salomón, el juez más justo","Montes, Graciela",Gramón,La mar de cuentos - Historias de la Biblia,1926,,,
1286,1,Samba el fanfarrón : leyenda de la Repúblico de Malí ; La tortuga de Camerún : cuento de Camerún,"Ferro, Beatriz",Página 12,Historias fantásticas de América y el mundo,1926,,,
1997,1,"San Isidoro, Cervantes : y otros estudios","Menéndez y Pelayo, Marcelino",Espasa-Calpe,Colección Austral,1926,,,
1680,16,San Juan Bautista de La Salle : un santo que amó a los niños,-,Sendero,-,1926,,,
2339,1,San Martín,"Pigna, Felipe",Planeta,La historieta argentina por Felipe Pigna,1926,,,
776,1,San MArtín cartas y máximas,"San Martín, José de",Anteojito,Biblioteca de oro del estudiante - 24,1926,,,
5541,1,San Martín y Sarmiento,Ministerio de justicia e instrucción publica,Museo Historico Sarmiento,,1947,Historia Argentina,,
4666,1,San Martín. El político 1,"Pigna, Felipe",Unsam,Documentos para la historia,1926,,,
835,1,San Matín y la Gran Epopeya,"Guido, Gral. Tomás",Jackson,Grandes escritores Argentinos - 37,1926,,,
4579,1,Sandokán. Los tigres de Mompracem,"Salgari, Emilio",Camino al sur,Literatubers,1926,,,
902,1,Sangre de monstruo II,"Stine, R. L",Norma,Escalofríos - 27,1926,,,
3644,1,Sangre para un vampiro,"Les, Daniels",El Cid,,1926,,,
1058,1,Sanseacabó. Cuentos de navidad,"Betti, Atilio",Plus Ultra,El escenario - 2,1926,,,
1675,1,Sansón y Dalila,"Montes, Graciela",Gramón,La mar de cuentos - Historias de la Biblia,1926,,,
3302,1,Santa Catalina de Siena,"Undset, Sigrid",Orbis,Los Premios Nobel,1926,,,
1346,1,Santa María Magdalena,Lacordaire,Difusión,-,1926,,,
1852,1,Santiago,"García Lorca, Federico",la Magnolia,-,1926,,,
4398,5,Santos Vega,"Obligado, Rafael",Kapeluz,Grandes obras de la literatura Universal,1926,,,
1322,1,Santos Vega o los mellizos de la flor. Tomo II,"Ascasubi, Hilario",Sopena,,1926,,,
3647,1,Santuario,"Faulkner, William",Hyspamerica,,1926,,,
2305,1,Sapo en Buenos Aires,"Roldán, Gustavo",Colihue,El pajarito empilchado,1926,,,
5268,1,Sapo y princesa,"Mainé, Margarita",Aique,Latramaquetrama,2012,Lit. Infantil (rosa claro),,
343,2,"Sapo y Sepo, un año entero","Lobel, Arnald",Alfaguara,Amarillo,1995,,,
2345,1,Sarmiento,"Pigna, Felipe",Planeta,La historieta argentina por Felipe Pigna,1926,,,
3135,2,Sarmiento : sus ideas y obra,-,Billiken,Biblioteca Billiken para la familia - 28,1926,,,
4629,1,Sarmiento para jovenes principiantes,"Bellota, Araceli",Errepar/ Longseller,,1926,,,
2223,1,Sarmiento. Selección Popular,"Díaz Franco, Antonio; Giuria, Carlos Alberto",Publicaciones Simultáneas,,1926,,,
3635,1,Scarpetta,"Cornwell, Patrcia",Ediciones B,Latrama,1926,,,
157,1,Sé que estás allí,"Carreras de Sosa, Lydia",Edelvives,Al andar,2010,,,
4484,1,Secreto bien guardado,"Rivero, Viviana",Emecé,,1926,,,
260,1,Secreto caracol,"Escobar, Froilán",Colihue,Libros del malabarista,1993,,,
3832,1,Secretos de Familia,"Spencer, LaVyrle",Atlantida,,1926,,,
3309,1,Seis cuentos del escritor danés Hans Christian Andersen,"Andersen, Hans Christian",Det Berlingske Bogtrykkeri,-,1926,,,
3480,2,Seis personajes en busca de autor,"Pirandello, Luigi",Crónica 100x100,-,1926,,,
4035,2,Seis problemas para don Isidro Parodi,Borges - Bioy Casares,Nuevo siglo,Biblioteca 100x100,1926,,,
1319,1,Selección de ensayistas argentinos,Antología,Kapelusz,Grandes obras de la literatura universal,1926,,,
1124,1,Selección de Escritos y Discursos,"Zuviría, Facundo",Jackson,Grandes escritores Argentinos - 40,1926,,,
3996,1,Selección de páginas en prosa,"Gómez de Quevedo y Villegas, Francisco",Kapelusz,Grandes Obras de la Literatura Universal,1926,,,
1025,1,Selección de parábolas,"Rodó, José Enrique (comp.)",La bolsa de los libros,Escuela uruguaya - Colección de cartillas de enseñanza moderna,1926,,,
781,1,Selección de verso y prosa,"Jiménez, Juan Ramón",Anteojito,Biblioteca de oro del estudiante - 29,1926,,,
1782,1,Selma,"Bauer, Jutta",Fondo de cultura económica,A la orilla del viento,1926,,,
3195,1,Semillas de contemplación,"Merton, Thomas",Sudamericana,,1926,,,
1766,1,Señoras y señores,"Arciniegas, Triunfo & Stagno, Laura",Ekaré,-,1926,,,
2148,1,Serafín bonete colorado y pico pico pico largo,"Granata, María",Sigmar,Primera Lectura,1926,,,
1076,2,Seres mitológicos Argentinos,"Colombres, Adolfo",Colihue,,1926,,,
809,1,Sermones de un Patriota,"Esquiú, Fray Mamerto",Jackson,Grandes escritores Argentinos - 17,1926,,,
2298,1,"Serpentino : días, meses y horas","Scarry, Richard",Cliper,-,1926,,,
4482,1,Setenta veces siete,"Sáenz, Dalmiro",Emecé,Piragua,1926,,,
3638,1,Short Cuts. Vidas cruzadas,"Carver, Raymond",Anagrama,Compactos,1926,,,
1,3,Shunko,"Abalos, Jorge W.",Losada,Juvenilia,1997,,,
4365,1,"Si abres mi jaula, amigo mío...","Di Marco, Marcelo",Página 12,Colección Letra Negra - 14,1926,,,
3849,1,"Si abres mi jaula, amigo mío... (Narraciones con bestias peludas zarpas y colmillos)","Selección: Marco, Marcelo di",Libros del quirquincho,La noche es un lugar solitario - 3,1926,,,
3829,1,Si hubiera un mañana,"Sheldon, Sidney",Emecé,Grandes Novelistas,1926,,,
1094,2,Si la palmera supiera... : antología poética,"Diego, Gerardo (comp.)",Anaya,Sopa de libros,1926,,,
1137,1,Si ves un pájaro blanco,"Vettier, Adela",Plus Ultra,Tejados rojos - el altillo,1926,,,
4753,1,"Sí, quiero. Historias y anécdotas del matrimonio en la Argentina","Canclini, Arnoldo",Emecé,Memoria Argentina,1926,,,
3848,1,Siddhartha,"Hesse, Hermann",Bruguera,Libro amigo,1926,,,
4851,1,Siempre tu palabra cerca,"Areta, Joaquín",Secretaría de Comunicación Pública,"Memoria en movimiento. Voces, imágenes, testimonios",1926,,,
693,1,Siete grandes cuentos de Terror; Una semana de buena lectura,Antología,Capital intelectual,Siete grandes cuentos,1926,,,
3277,2,Siete grandes cuentos fantásticos,Antología,Capital intelectual,Siete grandes cuentos,1926,,,
2489,1,Siete grandes obras de selecciones,,Reader`s Digest,Biblioteca de selecciones,1926,,,
1796,2,Siete ratones ciegos,"Young, Ed",Calibroscopio,-,1926,,,
2901,1,Siglo XX. Historia visual. Desde el apartheid y las bombas atómicas a las vitaminas e Internet,"Adams, Simon",Ediciones B. Grupo Zeta,,1926,,,
1659,1,Simbad el marido y 23 cuentos más,,Beascoa,Cuentos de siempre Vol.2,1926,,,
4514,1,Simbad el marino y otros cuentos de las mil y una noches,-,Andres Bello,,1926,,,
1591,2,"Simón, Simón","Sanjuán, Emilio",Stella,Alta mar,1926,,,
4985,2,Sin los ojos,"Valentino, Esteban",SM,El barco de vapor - Naranja,2012,,,
750,1,Sin Rumbo,"Cambaceres, Eugenio",Jackson,Grandes escritores Argentinos - 11,1926,,,
1035,1,Sin rumbo,"Cambaceres, Eugenio",CEAL,Capítulo - Biblioteca argentina fundamental,1926,,,
5546,1,Soberania Argentina en la Antartida,Comisión Nacional del Antartico,Ministerio de Relaciones exteriores y culto,,1948,Historia Argentina,,
442,2,Sobibor,"Molla, Jean",Castillo de lectura,,2006,,,
4426,4,Sobre héroes y tumbas,"Sábato, Ernesto",Sudamericana,,1926,,,
2880,1,Sobre ruedas,"Espósito, María",La valijita,La valijita curiosa - ,1926,,,
4752,1,Sociedad Relatos de inmigrantes.,"Santolín, Marga",Homo Sapiens,,1926,,,
5661,1,Socorro Diez (Libro pesadillesco),"Bornemann, Elsa",Alfaguara,Azul,2011,Lit. Juvenil,,
2185,1,Sofía no comparte,"[Rodríguez, Laura Fernanda]",Latinbooks,Pequeñitos,1926,,,
762,1,Sol del domingo,Rubén Darío,Anteojito,Biblioteca de oro del estudiante - 8,1926,,,
4307,1,Soledad oara cuatro. El ex-alimno,"Halac, Ricardo. Somigliana, Carlos",Centro editor de America Latina,Capítulo,1926,,,
4517,1,Soliloquio. Poemas,"Romay, Alejandro",-,,1926,,,
45,1,Solo y su sombra,"Averbach, Márgara",Sudamericana,Pan Flauta - Serie verde,2006,,,
303,3,Soloman,"García Domínguez, Ramón",Norma,Torre de papel - Roja,1993,,,
2989,1,Solutions : Intermediate : Student's Book,-,Oxford,-,1926,,,
5147,1,Son tumikes,"Vargas, Sebastián",SM,El barco de vapor,2018,Lit. Infantil (verde O),,
1433,1,Sonetos espirituales : (1914-1915),"Jiménez, Juan Ramón",Losada,Biblioteca contemporánea,1926,,,
2464,1,Sonetos y otras poesías,"De la Vega, Garcilaso",Calomino,Selección Letras,1926,,,
3179,1,Sonido,"Cash, Terry",Sigmar,Jugando con la ciencia,1926,,,
3230,1,Sopa de diamante,"Huidobro, Norma",Norma,Torre de papel - Amarilla,1926,,,
5309,1,Sorpresa en el bosque,"Fontaine, Carine",El Ateneo,Sorpresa,2018,Lit Infantil (rojo),,
4358,1,Soy Roca,"Luna, Félix",Altaya,Novela Histórica,1926,,,
5157,2,Space Invaders,"Fernández Silanes, Nona",Eterna Cadencia,,2014,Lit. Latinoamericana,,
4660,1,"Sssi, reina de Hungría",-,Ediciones B,Historias Inolvidables. Serie Sissi,1926,,,
4680,1,Stanlin. La estrategia del terror,"Laqueur, Walter",Vergara- Grupo B,Biografía e Historia,1926,,,
4723,1,Stepantchikovo,"Dostoyevski, Fedor",Espasa Calpe,Colección Austral,1926,,,
5206,1,Still with me,"Del Pilar, Lily",Planeta,,2022,Lit. Juvenil,,
3846,1,Su alteza real,"Steel, Danielle",Sudamericana,"Biblioteca Steel, Danielle",1926,,,
3657,1,Su hijo único,Clarín,Bruguera,Club Bruguera,1926,,,
5436,5,"Su origen, su revolución y su desarrollo político hasta 1852","Lopez, Vicente F.",Sopena Argentina,Historia de la Republica Argentina. Tomo I,1954,Historia Argentina,,
5442,1,"Su origen, su revolución y su desarrollo político hasta 1852/ Ampliada desde el descubrimiento hasta nuestros días.","Lopez, Vicente F.",Sopena Argentina,Historia de la Republica Argentina. Tomo VII,1954,Historia Argentina,,
5441,1,"Su origen, su revolución y su desarrollo político hasta 1852/ Continuada desde el gobierno del general Viamonte hasta 1910","Lopez, Vicente F.",Sopena Argentina,Historia de la Republica Argentina. Tomo VI,1954,Historia Argentina,,
4252,1,"Suburbios, Historias de la periferia","Disante, Juan",Vicente Lopez,,1926,,,
215,2,Sucedió en ell valle,"Dágata, Jorge",Colihue,Leer y crear,2013,,,
612,1,Suelta el globo!,"Southall, Iván",SM,El barco de vapor,1926,,,
4720,1,Sueño de escipion,Ciceron,Emerita,,1926,,,
5082,1,"Sueños de niños, sueños de ángeles. Oraciones y poemas infantiles","Giménez, María Cecilia",Bonum,,2006,Lit. Infantil  (Religión),,
4251,1,Summertime,"Díaz Mindurry, Liliana",Seix Barral,Biblioteca breve,1926,,,
4053,1,Sun rumbo,"Cambaceres, Eugenio",Huemul,Clásicos Huemul,1926,,,
2270,1,Super baby,-,[Sudamericana],-,1926,,,
2510,1,Superman,"Siegel, Jerry & Shuster, Joe",Clarín,Biblioteca Clarín de la Historieta - 12,1926,,,
1167,1,Supervivencia en el mar,"Granger, Paul",Atlántida,Elige tu propia aventura - 25,1926,,,
4263,1,Sus mejores discursos,"Estrada, Jose Manuel",Difusión,,1926,,,
1382,2,Tabaré,"Zorrila de San Martín, J.",Estrada,Colección Estrada,1926,,,
823,1,Tabla de sangre (terdero y último tomo de Rosas y sus Opositores),"Indarte, José Rivera",Jackson,Grandes escritores Argentinos - 25,1926,,,
5046,1,También esto pasará,"Busquets, Milena",Anagrama,Colección compactos,2022,Lit. Española,,
4662,1,Tanguito. La verdadera historia,"Pintos, Victor",Planeta,,1926,,,
5264,1,Tanya y las zapatillas rojas,"Lee Gauch, Patricia",Serres,,2005,Lit. Infantil (naranja),,
1134,1,Tatitón aventurero,"Granata, María",Plus Ultra,Tejados rojos - la escalerita,1926,,,
4366,1,Te alcanzaré desde mi tumba,"Di Marco, Marcelo",Página 12,Colección Letra Negra - 12,1926,,,
506,1,"Te amo, Lectura (Natacha)","Pescetti, Luis María",Alfaguara,,2015,,,
3776,1,Te trataré como a una reina,"Montero, Rosa",Seix Barral,-,1926,,,
1080,2,Teatrinos,"Galich, Manuel",Piedra Santa,-,1926,,,
3473,1,Teatro : los poseídos,"Camus, Albert",Losada,Gran teatro del mundo,1926,,,
4423,2,Teatro 1,"Rovner, Eduardo",De la Flor,,1926,,,
4294,2,Teatro 3,"Gorostiza, Carlos",Ed. de la Flor,,1926,,,
3943,1,Teatro abierto 1981 Vol II,Antología,Corregidor,Dramaturgos Argentinos Contempóraneos,1926,,,
1036,1,Teatro breve : el pasado de Elisa; el Neblí - el vacío; el reencuentro,"Nalé Roxlo, Conrado",Huemul,-,1926,,,
3931,1,Teatro breve Contemporáneo Argentino,Antología,Colihue,Leer y Crear,1926,,,
3932,3,Teatro breve Contemporáneo Argentino II,Antología,Colihue,Leer y Crear,1926,,,
3935,2,Teatro breve Contemporáneo Argentino III,Antología,Colihue,Leer y Crear,1926,,,
1000,1,Teatro clásico español,-,El Ateneo,-,1926,,,
3469,1,Teatro clásico francés : Corneille - Moliére - Racine - Marivaux - Beaumarchais,-,El Ateneo,Clásicos inolvidables,1926,,,
3960,1,Teatro completo Tomo 1,"Arlt, Roberto",Schapire,Colección Tatú,1926,,,
2000,1,Teatro de ensueño,"Martínez Sierra, G.",Estrella,Obras completas de Gregorio Martínez Sierra,1926,,,
1069,2,Teatro por tres de la cabeza a los pies,"Basch, Adela. Erbiti, Alejandro. Sevilla, Fabián",Abran cancha,Caballo rayo,1926,,,
2315,1,Teatro. El mal que nos hacen. Los cachorros. Caridad,"Benavente, Jacinto",Libreria de los sucesos de hernando,,1926,,,
3711,1,Tehanu. Historias de Terramar IV,"Le Guin, Ursula K.",Minotauro,Autores - 34,1926,,,
3193,1,Teléfono ocupado,"Bullrich, Silvina",Emecé,Novelistas contemporáneos,1926,,,
1866,4,Telón de cielo : diez obras mímicas para teatro de títeres,"Castilla, Gabriel",Cronopio Azul,Libros de fondo blanco,1926,,,
2400,1,Tender is the night,"Fitzgerald, F. Scott",Wordsworth,Wordsworth classics,1926,,,
2399,1,Tender is the night & The last Tycoon,"Fitzgerald, F. Scott",Wordsworth,Wordsworth classics,1926,,,
440,3,Tengo un monstruo en el bolsillo,"Montes, Graciela",Sudamericana,,2014,,,
3643,1,Tenías que ser tú!,"Doyon, Stephanie",Atlantida,Colección 16,1926,,,
1384,2,"Terciopelo, la cazadora negra","Ábalos, Jorge W.",Losada,Juvenilia,1926,,,
2802,1,Terrario,"Schmitz, Siegfried",Cincel,Ciencia juvenil,1926,,,
1618,2,Territorios de infancia,"González Rouco, María",Plus Ultra,Taller literario,1926,,,
